-110.0, 63.0
-110.0, 63.0
-110.0, 64.0
-110.0, 62.0
-110.0, 62.0
-109.0, 62.0
-108.0, 62.0
-109.0, 62.0
-110.0, 63.0
-110.0, 63.0
-109.0, 64.0
-109.0, 64.0
-109.0, 64.0
-109.0, 64.0
-110.0, 63.0
-110.0, 63.0
-110.0, 62.0
-94.0, 55.0
-94.0, 55.0
-94.0, 55.0
-94.0, 55.0
-94.0, 55.0
-101.0, 60.0
-101.0, 60.0
-101.0, 60.0
-102.0, 60.0
-102.0, 60.0
-100.0, 59.0
-100.0, 58.0
-100.0, 58.0
-98.0, 60.0
-99.0, 60.0
-99.0, 60.0
-98.0, 61.0
-97.0, 61.0
-99.0, 61.0
-98.0, 62.0
-101.0, 61.0
-101.0, 58.0
-101.0, 58.0
-102.0, 60.0
-99.0, 57.0
-99.0, 57.0
-99.0, 57.0
-98.0, 56.0
-99.0, 58.0
-99.0, 58.0
-97.0, 57.0
-96.0, 56.0
-96.0, 55.0
-97.0, 55.0
-97.0, 57.0
-97.0, 58.0
-97.0, 58.0
-97.0, 58.0
-96.0, 57.0
-96.0, 57.0
-96.0, 57.0
-96.0, 57.0
-98.0, 61.0
-98.0, 61.0
-99.0, 61.0
-99.0, 60.0
-97.0, 57.0
-98.0, 57.0
-98.0, 57.0
-98.0, 57.0
-98.0, 58.0
-98.0, 58.0
-98.0, 58.0
-98.0, 58.0
-99.0, 58.0
-99.0, 58.0
-99.0, 60.0
-99.0, 60.0
-101.0, 59.0
-99.0, 61.0
-99.0, 63.0
-99.0, 63.0
-99.0, 62.0
-98.0, 59.0
-98.0, 59.0
-98.0, 59.0
-99.0, 60.0
-99.0, 60.0
-99.0, 60.0
-99.0, 60.0
-98.0, 61.0
-99.0, 61.0
-99.0, 61.0
-99.0, 61.0
-100.0, 59.0
-99.0, 60.0
-99.0, 59.0
-102.0, 60.0
-102.0, 60.0
-101.0, 60.0
-98.0, 62.0
-98.0, 61.0
-98.0, 60.0
-99.0, 59.0
-97.0, 59.0
-97.0, 59.0
-118.0, 53.0
-118.0, 52.0
-119.0, 52.0
-118.0, 51.0
-120.0, 51.0
-120.0, 51.0
-120.0, 51.0
-120.0, 51.0
-119.0, 51.0
-121.0, 53.0
-120.0, 52.0
-121.0, 53.0
-121.0, 52.0
-119.0, 53.0
-120.0, 52.0
-124.0, 56.0
-124.0, 56.0
-123.0, 56.0
-123.0, 58.0
-123.0, 55.0
-123.0, 55.0
-123.0, 55.0
-123.0, 55.0
-123.0, 56.0
-122.0, 55.0
-123.0, 55.0
-120.0, 55.0
-121.0, 53.0
-120.0, 55.0
-120.0, 53.0
-127.0, 54.0
-129.0, 54.0
-132.0, 54.0
-131.0, 54.0
-130.0, 54.0
-127.0, 55.0
-127.0, 56.0
-127.0, 55.0
-127.0, 55.0
-121.0, 59.0
-122.0, 59.0
-122.0, 59.0
-122.0, 56.0
-121.0, 56.0
-122.0, 55.0
-122.0, 56.0
-122.0, 55.0
-123.0, 54.0
-123.0, 54.0
-123.0, 53.0
-124.0, 55.0
-124.0, 55.0
-123.0, 55.0
-123.0, 55.0
-122.0, 54.0
-122.0, 54.0
-122.0, 54.0
-124.0, 55.0
-119.0, 56.0
-120.0, 56.0
-121.0, 56.0
-120.0, 56.0
-120.0, 56.0
-120.0, 56.0
-120.0, 56.0
-119.0, 57.0
-121.0, 57.0
-120.0, 57.0
-121.0, 58.0
-120.0, 57.0
-122.0, 57.0
-122.0, 57.0
-121.0, 57.0
-121.0, 58.0
-132.0, 55.0
-133.0, 55.0
-133.0, 55.0
-133.0, 55.0
-133.0, 54.0
-132.0, 50.0
-132.0, 50.0
-132.0, 49.0
-132.0, 49.0
-98.0, 57.0
-98.0, 57.0
-98.0, 54.0
-98.0, 54.0
-98.0, 54.0
-98.0, 54.0
-98.0, 54.0
-98.0, 54.0
-99.0, 58.0
-98.0, 58.0
-100.0, 58.0
-98.0, 58.0
-108.0, 65.0
-111.0, 66.0
-110.0, 66.0
-110.0, 66.0
-109.0, 63.0
-112.0, 64.0
-114.0, 64.0
-110.0, 65.0
-110.0, 63.0
-110.0, 63.0
-113.0, 57.0
-113.0, 58.0
-113.0, 58.0
-113.0, 58.0
-113.0, 57.0
-112.0, 58.0
-112.0, 58.0
-112.0, 57.0
-112.0, 59.0
-110.0, 59.0
-110.0, 59.0
-113.0, 59.0
-113.0, 59.0
-112.0, 59.0
-113.0, 59.0
-113.0, 59.0
-112.0, 57.0
-111.0, 62.0
-111.0, 62.0
-110.0, 62.0
-111.0, 61.0
-112.0, 63.0
-112.0, 63.0
-112.0, 63.0
-107.0, 63.0
-108.0, 63.0
-107.0, 62.0
-107.0, 64.0
-107.0, 64.0
-108.0, 64.0
-107.0, 63.0
-107.0, 63.0
-108.0, 63.0
-108.0, 63.0
-107.0, 63.0
-107.0, 61.0
-110.0, 63.0
-110.0, 63.0
-107.0, 61.0
-107.0, 61.0
-109.0, 63.0
-108.0, 65.0
-108.0, 65.0
-109.0, 64.0
-110.0, 64.0
-109.0, 65.0
-108.0, 65.0
-117.0, 70.0
-117.0, 69.0
-117.0, 71.0
-117.0, 71.0
-117.0, 70.0
-117.0, 70.0
-117.0, 70.0
-116.0, 70.0
-113.0, 70.0
-116.0, 69.0
-116.0, 68.0
-116.0, 69.0
-116.0, 69.0
-114.0, 71.0
-116.0, 71.0
-116.0, 71.0
-116.0, 71.0
-116.0, 71.0
-117.0, 71.0
-115.0, 71.0
-116.0, 71.0
-114.0, 70.0
-114.0, 70.0
-114.0, 70.0
-114.0, 69.0
-114.0, 69.0
-114.0, 70.0
-110.0, 64.0
-111.0, 64.0
-111.0, 64.0
-109.0, 66.0
-108.0, 65.0
-109.0, 65.0
-108.0, 62.0
-108.0, 62.0
-108.0, 62.0
-108.0, 61.0
-109.0, 62.0
-109.0, 62.0
-110.0, 63.0
-110.0, 62.0
-109.0, 63.0
-103.0, 60.0
-103.0, 61.0
-103.0, 61.0
-103.0, 61.0
-103.0, 61.0
-103.0, 60.0
-103.0, 61.0
-105.0, 59.0
-105.0, 60.0
-105.0, 60.0
-106.0, 61.0
-107.0, 61.0
-107.0, 61.0
-109.0, 63.0
-108.0, 66.0
-107.0, 65.0
-110.0, 66.0
-110.0, 66.0
-108.0, 61.0
-108.0, 61.0
-108.0, 62.0
-109.0, 62.0
-108.0, 62.0
-109.0, 61.0
-109.0, 61.0
-109.0, 61.0
-104.0, 59.0
-104.0, 60.0
-104.0, 60.0
-109.0, 62.0
-109.0, 62.0
-109.0, 61.0
-104.0, 61.0
-106.0, 61.0
-106.0, 61.0
-108.0, 63.0
-108.0, 60.0
-108.0, 60.0
-106.0, 59.0
-107.0, 60.0
-107.0, 60.0
-107.0, 61.0
-107.0, 61.0
-106.0, 62.0
-108.0, 58.0
-107.0, 58.0
-107.0, 58.0
-111.0, 60.0
-111.0, 60.0
-111.0, 60.0
-111.0, 60.0
-110.0, 60.0
-110.0, 60.0
-110.0, 60.0
-110.0, 59.0
-110.0, 60.0
-110.0, 59.0
-111.0, 59.0
-110.0, 54.0
-109.0, 54.0
-108.0, 52.0
-108.0, 52.0
-108.0, 53.0
-109.0, 53.0
-109.0, 53.0
-109.0, 53.0
-109.0, 53.0
-109.0, 53.0
-109.0, 53.0
-109.0, 53.0
-106.0, 52.0
-106.0, 52.0
-106.0, 52.0
-106.0, 52.0
-108.0, 52.0
-108.0, 52.0
-108.0, 52.0
-108.0, 51.0
-109.0, 52.0
-109.0, 52.0
-109.0, 52.0
-110.0, 52.0
-108.0, 54.0
-111.0, 49.0
-111.0, 49.0
-111.0, 49.0
-111.0, 48.0
-111.0, 49.0
-112.0, 48.0
-112.0, 48.0
-111.0, 48.0
-111.0, 50.0
-110.0, 47.0
-112.0, 50.0
-112.0, 50.0
-111.0, 51.0
-111.0, 50.0
-111.0, 50.0
-111.0, 50.0
-111.0, 49.0
-111.0, 48.0
-111.0, 48.0
-109.0, 47.0
-112.0, 48.0
-112.0, 49.0
-119.0, 55.0
-117.0, 59.0
-117.0, 59.0
-117.0, 58.0
-117.0, 58.0
-118.0, 58.0
-117.0, 58.0
-117.0, 58.0
-117.0, 57.0
-120.0, 59.0
-120.0, 60.0
-122.0, 59.0
-122.0, 59.0
-122.0, 59.0
-122.0, 59.0
-122.0, 59.0
-122.0, 58.0
-122.0, 59.0
-121.0, 59.0
-121.0, 59.0
-116.0, 55.0
-116.0, 56.0
-119.0, 55.0
-119.0, 55.0
-118.0, 55.0
-118.0, 55.0
-118.0, 55.0
-118.0, 55.0
-114.0, 59.0
-114.0, 59.0
-115.0, 59.0
-114.0, 59.0
-118.0, 58.0
-116.0, 58.0
-114.0, 60.0
-114.0, 61.0
-116.0, 61.0
-115.0, 61.0
-115.0, 61.0
-114.0, 59.0
-114.0, 59.0
-114.0, 59.0
-113.0, 59.0
-115.0, 61.0
-115.0, 60.0
-115.0, 60.0
-109.0, 58.0
-107.0, 45.0
-107.0, 45.0
-111.0, 46.0
-108.0, 44.0
-112.0, 47.0
-112.0, 46.0
-112.0, 46.0
-112.0, 46.0
-112.0, 47.0
-112.0, 46.0
-105.0, 50.0
-105.0, 50.0
-105.0, 50.0
-107.0, 51.0
-104.0, 52.0
-105.0, 49.0
-105.0, 50.0
-106.0, 50.0
-111.0, 47.0
-110.0, 50.0
-110.0, 50.0
-110.0, 49.0
-110.0, 50.0
-110.0, 50.0
-108.0, 50.0
-110.0, 51.0
-109.0, 49.0
-110.0, 49.0
-110.0, 52.0
-110.0, 51.0
-108.0, 53.0
-110.0, 51.0
-108.0, 51.0
-107.0, 51.0
-108.0, 50.0
-107.0, 51.0
-108.0, 50.0
-110.0, 52.0
-110.0, 51.0
-110.0, 51.0
-110.0, 51.0
-110.0, 51.0
-110.0, 52.0
-109.0, 53.0
-108.0, 53.0
-110.0, 51.0
-110.0, 52.0
-110.0, 52.0
-112.0, 49.0
-112.0, 49.0
-112.0, 48.0
-112.0, 49.0
-113.0, 48.0
-111.0, 49.0
-110.0, 49.0
-111.0, 50.0
-111.0, 50.0
-112.0, 50.0
-113.0, 50.0
-112.0, 50.0
-112.0, 51.0
-112.0, 50.0
-112.0, 51.0
-101.0, 64.0
-101.0, 65.0
-101.0, 64.0
-97.0, 67.0
-97.0, 67.0
-98.0, 67.0
-97.0, 67.0
-97.0, 67.0
-98.0, 67.0
-100.0, 67.0
-100.0, 68.0
-98.0, 70.0
-99.0, 69.0
-99.0, 70.0
-99.0, 69.0
-98.0, 69.0
-98.0, 69.0
-98.0, 69.0
-100.0, 68.0
-99.0, 68.0
-99.0, 68.0
-97.0, 67.0
-97.0, 67.0
-98.0, 68.0
-98.0, 70.0
-101.0, 66.0
-101.0, 67.0
-98.0, 67.0
-97.0, 68.0
-100.0, 70.0
-101.0, 70.0
-100.0, 69.0
-100.0, 69.0
-100.0, 69.0
-100.0, 68.0
-100.0, 68.0
-100.0, 68.0
-100.0, 68.0
-100.0, 68.0
-100.0, 68.0
-100.0, 68.0
-100.0, 68.0
-101.0, 68.0
-100.0, 69.0
-102.0, 68.0
-102.0, 68.0
-102.0, 69.0
-98.0, 64.0
-98.0, 66.0
-98.0, 65.0
-98.0, 66.0
-99.0, 66.0
-98.0, 66.0
-98.0, 64.0
-98.0, 64.0
-101.0, 66.0
-100.0, 66.0
-102.0, 67.0
-102.0, 67.0
-100.0, 65.0
-101.0, 65.0
-101.0, 65.0
-100.0, 67.0
-100.0, 66.0
-99.0, 68.0
-99.0, 68.0
-99.0, 70.0
-100.0, 68.0
-100.0, 68.0
-98.0, 66.0
-98.0, 66.0
-97.0, 66.0
-97.0, 66.0
-98.0, 65.0
-96.0, 66.0
-94.0, 64.0
-96.0, 65.0
-96.0, 65.0
-96.0, 66.0
-95.0, 63.0
-96.0, 65.0
-95.0, 64.0
-96.0, 65.0
-96.0, 63.0
-96.0, 63.0
-96.0, 63.0
-94.0, 63.0
-94.0, 64.0
-95.0, 26.0
-94.0, 25.0
-93.0, 25.0
-94.0, 22.0
-94.0, 24.0
-95.0, 25.0
-95.0, 24.0
-95.0, 24.0
-95.0, 23.0
-94.0, 23.0
-95.0, 22.0
-93.0, 22.0
-94.0, 22.0
-94.0, 22.0
-94.0, 22.0
-94.0, 24.0
-94.0, 23.0
-94.0, 25.0
-94.0, 25.0
-93.0, 25.0
-93.0, 26.0
-95.0, 25.0
-94.0, 25.0
-95.0, 27.0
-94.0, 28.0
-97.0, 27.0
-97.0, 27.0
-96.0, 29.0
-96.0, 30.0
-96.0, 29.0
-96.0, 27.0
-96.0, 28.0
-97.0, 31.0
-97.0, 29.0
-99.0, 30.0
-97.0, 30.0
-97.0, 29.0
-94.0, 24.0
-95.0, 26.0
-95.0, 25.0
-95.0, 24.0
-95.0, 25.0
-95.0, 25.0
-92.0, 25.0
-93.0, 25.0
-92.0, 24.0
-91.0, 24.0
-92.0, 24.0
-92.0, 24.0
-93.0, 22.0
-92.0, 22.0
-93.0, 21.0
-92.0, 21.0
-93.0, 23.0
-93.0, 22.0
-93.0, 22.0
-94.0, 23.0
-94.0, 23.0
-94.0, 23.0
-94.0, 21.0
-93.0, 25.0
-91.0, 24.0
-92.0, 24.0
-92.0, 27.0
-94.0, 25.0
-94.0, 25.0
-93.0, 26.0
-94.0, 27.0
-94.0, 26.0
-94.0, 25.0
-94.0, 25.0
-94.0, 25.0
-94.0, 25.0
-95.0, 26.0
-94.0, 26.0
-95.0, 26.0
-94.0, 28.0
-94.0, 27.0
-96.0, 26.0
-95.0, 26.0
-95.0, 26.0
-96.0, 27.0
-96.0, 27.0
-96.0, 27.0
-95.0, 26.0
-95.0, 26.0
-95.0, 26.0
-94.0, 26.0
-94.0, 28.0
-94.0, 29.0
-93.0, 29.0
-94.0, 27.0
-91.0, 25.0
-91.0, 25.0
-117.0, 41.0
-115.0, 40.0
-116.0, 40.0
-117.0, 41.0
-117.0, 44.0
-117.0, 44.0
-110.0, 42.0
-111.0, 43.0
-111.0, 42.0
-110.0, 42.0
-117.0, 37.0
-113.0, 38.0
-112.0, 38.0
-113.0, 38.0
-114.0, 38.0
-113.0, 38.0
-114.0, 38.0
-115.0, 38.0
-107.0, 38.0
-106.0, 37.0
-109.0, 37.0
-109.0, 37.0
-109.0, 37.0
-107.0, 37.0
-106.0, 37.0
-106.0, 37.0
-106.0, 37.0
-108.0, 38.0
-108.0, 38.0
-108.0, 38.0
-106.0, 42.0
-106.0, 42.0
-107.0, 40.0
-106.0, 40.0
-106.0, 40.0
-108.0, 36.0
-108.0, 36.0
-108.0, 39.0
-107.0, 38.0
-107.0, 38.0
-108.0, 38.0
-108.0, 37.0
-108.0, 37.0
-107.0, 40.0
-107.0, 39.0
-107.0, 39.0
-106.0, 38.0
-106.0, 38.0
-106.0, 38.0
-104.0, 38.0
-107.0, 37.0
-107.0, 38.0
-109.0, 38.0
-107.0, 38.0
-108.0, 38.0
-107.0, 38.0
-108.0, 38.0
-108.0, 38.0
-108.0, 38.0
-108.0, 38.0
-107.0, 38.0
-107.0, 37.0
-106.0, 40.0
-106.0, 41.0
-106.0, 38.0
-106.0, 37.0
-107.0, 38.0
-107.0, 38.0
-105.0, 41.0
-105.0, 40.0
-105.0, 41.0
-105.0, 41.0
-110.0, 42.0
-110.0, 43.0
-110.0, 43.0
-108.0, 42.0
-108.0, 40.0
-109.0, 40.0
-104.0, 41.0
-106.0, 41.0
-105.0, 41.0
-105.0, 41.0
-109.0, 44.0
-110.0, 44.0
-109.0, 44.0
-110.0, 43.0
-109.0, 43.0
-110.0, 43.0
-111.0, 44.0
-112.0, 44.0
-110.0, 42.0
-109.0, 45.0
-110.0, 45.0
-109.0, 44.0
-109.0, 45.0
-109.0, 46.0
-109.0, 44.0
-110.0, 45.0
-107.0, 44.0
-108.0, 44.0
-108.0, 44.0
-108.0, 44.0
-107.0, 42.0
-108.0, 43.0
-109.0, 42.0
-114.0, 45.0
-114.0, 45.0
-111.0, 46.0
-112.0, 46.0
-112.0, 46.0
-112.0, 46.0
-112.0, 46.0
-113.0, 44.0
-114.0, 44.0
-114.0, 43.0
-114.0, 43.0
-114.0, 43.0
-114.0, 43.0
-114.0, 44.0
-114.0, 45.0
-113.0, 44.0
-110.0, 46.0
-110.0, 46.0
-111.0, 39.0
-111.0, 40.0
-110.0, 39.0
-111.0, 40.0
-111.0, 40.0
-110.0, 43.0
-109.0, 45.0
-109.0, 45.0
-110.0, 45.0
-111.0, 44.0
-109.0, 45.0
-108.0, 44.0
-111.0, 40.0
-112.0, 39.0
-112.0, 39.0
-112.0, 39.0
-112.0, 39.0
-112.0, 45.0
-112.0, 45.0
-112.0, 45.0
-112.0, 45.0
-112.0, 43.0
-112.0, 45.0
-111.0, 41.0
-111.0, 41.0
-111.0, 41.0
-111.0, 41.0
-111.0, 41.0
-115.0, 40.0
-115.0, 40.0
-115.0, 40.0
-115.0, 40.0
-115.0, 40.0
-115.0, 41.0
-114.0, 43.0
-113.0, 45.0
-114.0, 44.0
-113.0, 44.0
-113.0, 45.0
-115.0, 42.0
-116.0, 42.0
-115.0, 43.0
-116.0, 42.0
-115.0, 39.0
-115.0, 39.0
-115.0, 39.0
-114.0, 42.0
-114.0, 42.0
-113.0, 42.0
-113.0, 40.0
-113.0, 41.0
-113.0, 42.0
-113.0, 42.0
-116.0, 44.0
-106.0, 31.0
-105.0, 31.0
-105.0, 31.0
-105.0, 32.0
-105.0, 32.0
-106.0, 32.0
-106.0, 32.0
-105.0, 33.0
-105.0, 33.0
-105.0, 33.0
-105.0, 33.0
-105.0, 33.0
-105.0, 33.0
-105.0, 33.0
-105.0, 33.0
-104.0, 33.0
-105.0, 33.0
-105.0, 33.0
-103.0, 32.0
-103.0, 32.0
-103.0, 31.0
-106.0, 31.0
-106.0, 31.0
-100.0, 48.0
-100.0, 48.0
-100.0, 48.0
-98.0, 50.0
-99.0, 50.0
-98.0, 50.0
-98.0, 50.0
-98.0, 50.0
-101.0, 48.0
-101.0, 48.0
-98.0, 48.0
-97.0, 48.0
-97.0, 48.0
-98.0, 48.0
-100.0, 49.0
-113.0, 46.0
-113.0, 47.0
-114.0, 48.0
-113.0, 46.0
-113.0, 47.0
-114.0, 51.0
-114.0, 51.0
-114.0, 53.0
-113.0, 52.0
-112.0, 52.0
-113.0, 52.0
-113.0, 50.0
-109.0, 48.0
-109.0, 48.0
-110.0, 48.0
-110.0, 48.0
-110.0, 48.0
-110.0, 48.0
-96.0, 59.0
-95.0, 59.0
-91.0, 47.0
-91.0, 47.0
-91.0, 47.0
-91.0, 49.0
-91.0, 50.0
-91.0, 49.0
-91.0, 47.0
-92.0, 47.0
-91.0, 46.0
-89.0, 48.0
-89.0, 48.0
-84.0, 48.0
-82.0, 48.0
-84.0, 48.0
-84.0, 48.0
-84.0, 48.0
